timestamp,candidate,probability,hasKalshi
2026-01-31T12:21:34.041886Z,Laura Fine,10.4,true
2026-01-31T12:21:34.041886Z,Mike Simmons,2.2,true
2026-01-31T12:21:34.041886Z,Bushra Amiwala,0.8,false
2026-01-31T12:21:34.041886Z,Phil Andrew,0.3,false
2026-01-31T12:21:34.075571Z,Daniel Biss,67.9,true
2026-01-31T12:21:34.075571Z,Kat Abugazaleh,23.3,true
2026-01-31T12:21:34.075571Z,Laura Fine,10.4,true
2026-01-31T12:21:34.075571Z,Mike Simmons,2.2,true
2026-01-31T12:21:34.075571Z,Bushra Amiwala,0.8,false
2026-01-31T12:21:34.075571Z,Phil Andrew,0.3,false
2026-01-31T12:23:19.013309Z,Daniel Biss,68.2,true
2026-01-31T12:23:19.013309Z,Kat Abugazaleh,23.5,true
2026-01-31T12:23:19.013309Z,Laura Fine,10.4,true
2026-01-31T12:23:19.013309Z,Bushra Amiwala,0.8,false
2026-01-31T12:23:19.013309Z,Mike Simmons,0.7,true
2026-01-31T12:23:19.013309Z,Phil Andrew,0.3,false
2026-01-31T12:23:19.161640Z,Daniel Biss,68.2,true
2026-01-31T12:23:19.161640Z,Kat Abugazaleh,23.4,true
2026-01-31T12:23:19.161640Z,Laura Fine,10.4,true
2026-01-31T12:23:19.161640Z,Bushra Amiwala,0.8,false
2026-01-31T12:23:19.161640Z,Mike Simmons,0.7,true
2026-01-31T12:23:19.161640Z,Phil Andrew,0.3,false
2026-01-31T12:24:33.009008Z,Daniel Biss,68.2,true
2026-01-31T12:24:33.009008Z,Kat Abugazaleh,23.5,true
2026-01-31T12:24:33.009008Z,Laura Fine,10.4,true
2026-01-31T12:24:33.009008Z,Bushra Amiwala,0.8,false
2026-01-31T12:24:33.009008Z,Mike Simmons,0.7,true
2026-01-31T12:24:33.009008Z,Phil Andrew,0.3,false
2026-01-31T12:25:34.170647Z,Daniel Biss,67.9,true
2026-01-31T12:25:34.170647Z,Kat Abugazaleh,23.4,true
2026-01-31T12:25:34.170647Z,Laura Fine,10.4,true
2026-01-31T12:25:34.170647Z,Mike Simmons,2.2,true
2026-01-31T12:25:34.170647Z,Bushra Amiwala,0.8,false
2026-01-31T12:25:34.170647Z,Phil Andrew,0.3,false
2026-01-31T12:25:34.282428Z,Daniel Biss,67.9,true
2026-01-31T12:25:34.282428Z,Kat Abugazaleh,23.4,true
2026-01-31T12:25:34.282428Z,Laura Fine,10.4,true
2026-01-31T12:25:34.282428Z,Mike Simmons,2.2,true
2026-01-31T12:25:34.282428Z,Bushra Amiwala,0.8,false
2026-01-31T12:25:34.282428Z,Phil Andrew,0.3,false
2026-01-31T12:26:19.147785Z,Daniel Biss,68.2,true
2026-01-31T12:26:19.147785Z,Kat Abugazaleh,23.4,true
2026-01-31T12:26:19.147785Z,Laura Fine,10.4,true
2026-01-31T12:26:19.147785Z,Bushra Amiwala,0.8,false
2026-01-31T12:26:19.147785Z,Mike Simmons,0.7,true
2026-01-31T12:26:19.147785Z,Phil Andrew,0.3,false
2026-01-31T12:26:19.205965Z,Daniel Biss,68.2,true
2026-01-31T12:26:19.205965Z,Kat Abugazaleh,23.6,true
2026-01-31T12:26:19.205965Z,Laura Fine,10.4,true
2026-01-31T12:26:19.205965Z,Bushra Amiwala,0.8,false
2026-01-31T12:26:19.205965Z,Mike Simmons,0.7,true
2026-01-31T12:26:19.205965Z,Phil Andrew,0.3,false
2026-01-31T12:27:33.251002Z,Daniel Biss,68.2,true
2026-01-31T12:27:33.251002Z,Kat Abugazaleh,23.6,true
2026-01-31T12:27:33.251002Z,Laura Fine,10.4,true
2026-01-31T12:27:33.251002Z,Bushra Amiwala,0.8,false
2026-01-31T12:27:33.251002Z,Mike Simmons,0.7,true
2026-01-31T12:27:33.251002Z,Phil Andrew,0.3,false
2026-01-31T12:29:19.316599Z,Daniel Biss,68.2,true
2026-01-31T12:29:19.316599Z,Kat Abugazaleh,23.6,true
2026-01-31T12:29:19.316599Z,Laura Fine,10.4,true
2026-01-31T12:29:19.316599Z,Bushra Amiwala,0.8,false
2026-01-31T12:29:19.316599Z,Mike Simmons,0.7,true
2026-01-31T12:29:19.316599Z,Phil Andrew,0.3,false
2026-01-31T12:29:19.417520Z,Daniel Biss,68.2,true
2026-01-31T12:29:19.417520Z,Kat Abugazaleh,23.6,true
2026-01-31T12:29:19.417520Z,Laura Fine,10.4,true
2026-01-31T12:29:19.417520Z,Bushra Amiwala,0.8,false
2026-01-31T12:29:19.417520Z,Mike Simmons,0.7,true
2026-01-31T12:29:19.417520Z,Phil Andrew,0.3,false
2026-01-31T12:29:33.889019Z,Daniel Biss,67.9,true
2026-01-31T12:29:33.889019Z,Kat Abugazaleh,23.4,true
2026-01-31T12:29:33.889019Z,Laura Fine,10.4,true
2026-01-31T12:29:33.889019Z,Mike Simmons,2.2,true
2026-01-31T12:29:33.889019Z,Bushra Amiwala,0.8,false
2026-01-31T12:29:33.889019Z,Phil Andrew,0.3,false
2026-01-31T12:29:33.915955Z,Daniel Biss,67.9,true
2026-01-31T12:29:33.915955Z,Kat Abugazaleh,23.5,true
2026-01-31T12:29:33.915955Z,Laura Fine,10.4,true
2026-01-31T12:29:33.915955Z,Mike Simmons,2.2,true
2026-01-31T12:29:33.915955Z,Bushra Amiwala,0.8,false
2026-01-31T12:29:33.915955Z,Phil Andrew,0.3,false
2026-01-31T12:30:33.432040Z,Daniel Biss,68.2,true
2026-01-31T12:30:33.432040Z,Kat Abugazaleh,23.6,true
2026-01-31T12:30:33.432040Z,Laura Fine,10.4,true
2026-01-31T12:30:33.432040Z,Bushra Amiwala,0.8,false
2026-01-31T12:30:33.432040Z,Mike Simmons,0.7,true
2026-01-31T12:30:33.432040Z,Phil Andrew,0.3,false
2026-01-31T12:32:19.297220Z,Daniel Biss,68.2,true
2026-01-31T12:32:19.297220Z,Kat Abugazaleh,23.6,true
2026-01-31T12:32:19.297220Z,Laura Fine,10.4,true
2026-01-31T12:32:19.297220Z,Bushra Amiwala,0.8,false
2026-01-31T12:32:19.297220Z,Mike Simmons,0.7,true
2026-01-31T12:32:19.297220Z,Phil Andrew,0.3,false
2026-01-31T12:32:19.392831Z,Daniel Biss,68.2,true
2026-01-31T12:32:19.392831Z,Kat Abugazaleh,23.6,true
2026-01-31T12:32:19.392831Z,Laura Fine,10.4,true
2026-01-31T12:32:19.392831Z,Bushra Amiwala,0.8,false
2026-01-31T12:32:19.392831Z,Mike Simmons,0.7,true
2026-01-31T12:32:19.392831Z,Phil Andrew,0.3,false
2026-01-31T12:32:33.884128Z,Daniel Biss,67.9,true
2026-01-31T12:32:33.884128Z,Kat Abugazaleh,23.5,true
2026-01-31T12:32:33.884128Z,Laura Fine,10.4,true
2026-01-31T12:32:33.884128Z,Mike Simmons,2.2,true
2026-01-31T12:32:33.884128Z,Bushra Amiwala,0.8,false
2026-01-31T12:32:33.884128Z,Phil Andrew,0.3,false
2026-01-31T12:32:33.914293Z,Daniel Biss,67.9,true
2026-01-31T12:32:33.914293Z,Kat Abugazaleh,23.5,true
2026-01-31T12:32:33.914293Z,Laura Fine,10.4,true
2026-01-31T12:32:33.914293Z,Mike Simmons,2.2,true
2026-01-31T12:32:33.914293Z,Bushra Amiwala,0.8,false
2026-01-31T12:32:33.914293Z,Phil Andrew,0.3,false
2026-01-31T12:33:33.635449Z,Daniel Biss,68.2,true
2026-01-31T12:33:33.635449Z,Kat Abugazaleh,23.6,true
2026-01-31T12:33:33.635449Z,Laura Fine,10.4,true
2026-01-31T12:33:33.635449Z,Bushra Amiwala,0.8,false
2026-01-31T12:33:33.635449Z,Mike Simmons,0.7,true
2026-01-31T12:33:33.635449Z,Phil Andrew,0.3,false
2026-01-31T12:35:19.410154Z,Daniel Biss,68.2,true
2026-01-31T12:35:19.410154Z,Kat Abugazaleh,23.6,true
2026-01-31T12:35:19.410154Z,Laura Fine,10.4,true
2026-01-31T12:35:19.410154Z,Bushra Amiwala,0.8,false
2026-01-31T12:35:19.410154Z,Mike Simmons,0.7,true
2026-01-31T12:35:19.410154Z,Phil Andrew,0.3,false
2026-01-31T12:35:19.518389Z,Daniel Biss,68.2,true
2026-01-31T12:35:19.518389Z,Kat Abugazaleh,23.6,true
2026-01-31T12:35:19.518389Z,Laura Fine,10.4,true
2026-01-31T12:35:19.518389Z,Bushra Amiwala,0.8,false
2026-01-31T12:35:19.518389Z,Mike Simmons,0.7,true
2026-01-31T12:35:19.518389Z,Phil Andrew,0.3,false
2026-01-31T12:36:33.840642Z,Daniel Biss,68.2,true
2026-01-31T12:36:33.840642Z,Kat Abugazaleh,23.6,true
2026-01-31T12:36:33.840642Z,Laura Fine,10.4,true
2026-01-31T12:36:33.840642Z,Bushra Amiwala,0.8,false
2026-01-31T12:36:33.840642Z,Mike Simmons,0.7,true
2026-01-31T12:36:33.840642Z,Phil Andrew,0.3,false
2026-01-31T12:36:34.144330Z,Daniel Biss,67.9,true
2026-01-31T12:36:34.144330Z,Kat Abugazaleh,23.5,true
2026-01-31T12:36:34.144330Z,Laura Fine,10.4,true
2026-01-31T12:36:34.144330Z,Mike Simmons,2.2,true
2026-01-31T12:36:34.144330Z,Bushra Amiwala,0.8,false
2026-01-31T12:36:34.144330Z,Phil Andrew,0.3,false
2026-01-31T12:36:34.836923Z,Daniel Biss,67.9,true
2026-01-31T12:36:34.836923Z,Kat Abugazaleh,23.5,true
2026-01-31T12:36:34.836923Z,Laura Fine,10.4,true
2026-01-31T12:36:34.836923Z,Mike Simmons,2.2,true
2026-01-31T12:36:34.836923Z,Bushra Amiwala,0.8,false
2026-01-31T12:36:34.836923Z,Phil Andrew,0.3,false
2026-01-31T12:38:19.057487Z,Daniel Biss,68.2,true
2026-01-31T12:38:19.057487Z,Kat Abugazaleh,23.6,true
2026-01-31T12:38:19.057487Z,Laura Fine,10.4,true
2026-01-31T12:38:19.057487Z,Bushra Amiwala,0.8,false
2026-01-31T12:38:19.057487Z,Mike Simmons,0.7,true
2026-01-31T12:38:19.057487Z,Phil Andrew,0.3,false
2026-01-31T12:38:19.146588Z,Daniel Biss,68.2,true
2026-01-31T12:38:19.146588Z,Kat Abugazaleh,23.6,true
2026-01-31T12:38:19.146588Z,Laura Fine,10.4,true
2026-01-31T12:38:19.146588Z,Bushra Amiwala,0.8,false
2026-01-31T12:38:19.146588Z,Mike Simmons,0.7,true
2026-01-31T12:38:19.146588Z,Phil Andrew,0.3,false
2026-01-31T12:39:34.065153Z,Daniel Biss,68.2,true
2026-01-31T12:39:34.065153Z,Kat Abugazaleh,23.6,true
2026-01-31T12:39:34.065153Z,Laura Fine,10.4,true
2026-01-31T12:39:34.065153Z,Bushra Amiwala,0.8,false
2026-01-31T12:39:34.065153Z,Mike Simmons,0.7,true
2026-01-31T12:39:34.065153Z,Phil Andrew,0.3,false
2026-01-31T12:40:34.221687Z,Daniel Biss,67.9,true
2026-01-31T12:40:34.221687Z,Kat Abugazaleh,23.5,true
2026-01-31T12:40:34.221687Z,Laura Fine,10.4,true
2026-01-31T12:40:34.221687Z,Mike Simmons,2.2,true
2026-01-31T12:40:34.221687Z,Bushra Amiwala,0.8,false
2026-01-31T12:40:34.221687Z,Phil Andrew,0.3,false
2026-01-31T12:40:34.366721Z,Daniel Biss,67.9,true
2026-01-31T12:40:34.366721Z,Kat Abugazaleh,23.5,true
2026-01-31T12:40:34.366721Z,Laura Fine,10.4,true
2026-01-31T12:40:34.366721Z,Mike Simmons,2.2,true
2026-01-31T12:40:34.366721Z,Bushra Amiwala,0.8,false
2026-01-31T12:40:34.366721Z,Phil Andrew,0.3,false
2026-01-31T12:41:19.200119Z,Daniel Biss,68.2,true
2026-01-31T12:41:19.200119Z,Kat Abugazaleh,23.6,true
2026-01-31T12:41:19.200119Z,Laura Fine,10.4,true
2026-01-31T12:41:19.200119Z,Bushra Amiwala,0.8,false
2026-01-31T12:41:19.200119Z,Mike Simmons,0.7,true
2026-01-31T12:41:19.200119Z,Phil Andrew,0.3,false
2026-01-31T12:41:19.215981Z,Daniel Biss,68.2,true
2026-01-31T12:41:19.215981Z,Kat Abugazaleh,23.6,true
2026-01-31T12:41:19.215981Z,Laura Fine,10.4,true
2026-01-31T12:41:19.215981Z,Bushra Amiwala,0.8,false
2026-01-31T12:41:19.215981Z,Mike Simmons,0.7,true
2026-01-31T12:41:19.215981Z,Phil Andrew,0.3,false
2026-01-31T12:42:34.288664Z,Daniel Biss,68.2,true
2026-01-31T12:42:34.288664Z,Kat Abugazaleh,23.6,true
2026-01-31T12:42:34.288664Z,Laura Fine,10.4,true
2026-01-31T12:42:34.288664Z,Bushra Amiwala,0.8,false
2026-01-31T12:42:34.288664Z,Mike Simmons,0.7,true
2026-01-31T12:42:34.288664Z,Phil Andrew,0.3,false
2026-01-31T12:44:19.288404Z,Daniel Biss,68.2,true
2026-01-31T12:44:19.288404Z,Kat Abugazaleh,23.6,true
2026-01-31T12:44:19.288404Z,Laura Fine,10.4,true
2026-01-31T12:44:19.288404Z,Bushra Amiwala,0.8,false
2026-01-31T12:44:19.288404Z,Mike Simmons,0.7,true
2026-01-31T12:44:19.288404Z,Phil Andrew,0.3,false
2026-01-31T12:44:19.389746Z,Daniel Biss,68.1,true
2026-01-31T12:44:19.389746Z,Kat Abugazaleh,23.6,true
2026-01-31T12:44:19.389746Z,Laura Fine,10.4,true
2026-01-31T12:44:19.389746Z,Bushra Amiwala,0.8,false
2026-01-31T12:44:19.389746Z,Mike Simmons,0.7,true
2026-01-31T12:44:19.389746Z,Phil Andrew,0.3,false
2026-01-31T12:44:33.891526Z,Daniel Biss,67.9,true
2026-01-31T12:44:33.891526Z,Kat Abugazaleh,23.5,true
2026-01-31T12:44:33.891526Z,Laura Fine,10.4,true
2026-01-31T12:44:33.891526Z,Mike Simmons,2.2,true
2026-01-31T12:44:33.891526Z,Bushra Amiwala,0.8,false
2026-01-31T12:44:33.891526Z,Phil Andrew,0.3,false
2026-01-31T12:44:33.924613Z,Daniel Biss,67.8,true
2026-01-31T12:44:33.924613Z,Kat Abugazaleh,23.5,true
2026-01-31T12:44:33.924613Z,Laura Fine,10.4,true
2026-01-31T12:44:33.924613Z,Mike Simmons,2.2,true
2026-01-31T12:44:33.924613Z,Bushra Amiwala,0.8,false
2026-01-31T12:44:33.924613Z,Phil Andrew,0.3,false
2026-01-31T12:45:34.506742Z,Daniel Biss,68.1,true
2026-01-31T12:45:34.506742Z,Kat Abugazaleh,23.6,true
2026-01-31T12:45:34.506742Z,Laura Fine,10.4,true
2026-01-31T12:45:34.506742Z,Bushra Amiwala,0.8,false
2026-01-31T12:45:34.506742Z,Mike Simmons,0.7,true
2026-01-31T12:45:34.506742Z,Phil Andrew,0.3,false
2026-01-31T12:47:19.277595Z,Daniel Biss,68.1,true
2026-01-31T12:47:19.277595Z,Kat Abugazaleh,23.6,true
2026-01-31T12:47:19.277595Z,Laura Fine,10.4,true
2026-01-31T12:47:19.277595Z,Bushra Amiwala,0.8,false
2026-01-31T12:47:19.277595Z,Mike Simmons,0.7,true
2026-01-31T12:47:19.277595Z,Phil Andrew,0.3,false
2026-01-31T12:47:19.384093Z,Daniel Biss,68.1,true
2026-01-31T12:47:19.384093Z,Kat Abugazaleh,23.6,true
2026-01-31T12:47:19.384093Z,Laura Fine,10.4,true
2026-01-31T12:47:19.384093Z,Bushra Amiwala,0.8,false
2026-01-31T12:47:19.384093Z,Mike Simmons,0.7,true
2026-01-31T12:47:19.384093Z,Phil Andrew,0.3,false
2026-01-31T12:48:34.132582Z,Daniel Biss,67.8,true
2026-01-31T12:48:34.132582Z,Kat Abugazaleh,23.5,true
2026-01-31T12:48:34.132582Z,Laura Fine,10.4,true
2026-01-31T12:48:34.132582Z,Mike Simmons,2.2,true
2026-01-31T12:48:34.132582Z,Bushra Amiwala,0.8,false
2026-01-31T12:48:34.132582Z,Phil Andrew,0.3,false
2026-01-31T12:48:34.243162Z,Daniel Biss,67.8,true
2026-01-31T12:48:34.243162Z,Kat Abugazaleh,23.5,true
2026-01-31T12:48:34.243162Z,Laura Fine,10.4,true
2026-01-31T12:48:34.243162Z,Mike Simmons,2.2,true
2026-01-31T12:48:34.243162Z,Bushra Amiwala,0.8,false
2026-01-31T12:48:34.243162Z,Phil Andrew,0.3,false
2026-01-31T12:48:34.644638Z,Daniel Biss,68.1,true
2026-01-31T12:48:34.644638Z,Kat Abugazaleh,23.6,true
2026-01-31T12:48:34.644638Z,Laura Fine,10.4,true
2026-01-31T12:48:34.644638Z,Bushra Amiwala,0.8,false
2026-01-31T12:48:34.644638Z,Mike Simmons,0.7,true
2026-01-31T12:48:34.644638Z,Phil Andrew,0.3,false
2026-01-31T12:50:19.086883Z,Daniel Biss,68.1,true
2026-01-31T12:50:19.086883Z,Kat Abugazaleh,23.6,true
2026-01-31T12:50:19.086883Z,Laura Fine,10.4,true
2026-01-31T12:50:19.086883Z,Bushra Amiwala,0.8,false
2026-01-31T12:50:19.086883Z,Mike Simmons,0.7,true
2026-01-31T12:50:19.086883Z,Phil Andrew,0.3,false
2026-01-31T12:50:19.185468Z,Daniel Biss,68.1,true
2026-01-31T12:50:19.185468Z,Kat Abugazaleh,23.6,true
2026-01-31T12:50:19.185468Z,Laura Fine,10.4,true
2026-01-31T12:50:19.185468Z,Bushra Amiwala,0.8,false
2026-01-31T12:50:19.185468Z,Mike Simmons,0.7,true
2026-01-31T12:50:19.185468Z,Phil Andrew,0.3,false
2026-01-31T12:51:34.147851Z,Daniel Biss,67.8,true
2026-01-31T12:51:34.147851Z,Kat Abugazaleh,23.5,true
2026-01-31T12:51:34.147851Z,Laura Fine,10.4,true
2026-01-31T12:51:34.147851Z,Mike Simmons,2.2,true
2026-01-31T12:51:34.147851Z,Bushra Amiwala,0.8,false
2026-01-31T12:51:34.147851Z,Phil Andrew,0.3,false
2026-01-31T12:51:34.251894Z,Daniel Biss,67.8,true
2026-01-31T12:51:34.251894Z,Kat Abugazaleh,23.5,true
2026-01-31T12:51:34.251894Z,Laura Fine,10.4,true
2026-01-31T12:51:34.251894Z,Mike Simmons,2.2,true
2026-01-31T12:51:34.251894Z,Bushra Amiwala,0.8,false
2026-01-31T12:51:34.251894Z,Phil Andrew,0.3,false
2026-01-31T12:51:34.777415Z,Daniel Biss,68.1,true
2026-01-31T12:51:34.777415Z,Kat Abugazaleh,23.6,true
2026-01-31T12:51:34.777415Z,Laura Fine,10.4,true
2026-01-31T12:51:34.777415Z,Bushra Amiwala,0.8,false
2026-01-31T12:51:34.777415Z,Mike Simmons,0.7,true
2026-01-31T12:51:34.777415Z,Phil Andrew,0.3,false
2026-01-31T12:53:19.312474Z,Daniel Biss,68.1,true
2026-01-31T12:53:19.312474Z,Kat Abugazaleh,23.6,true
2026-01-31T12:53:19.312474Z,Laura Fine,10.4,true
2026-01-31T12:53:19.312474Z,Bushra Amiwala,0.8,false
2026-01-31T12:53:19.312474Z,Mike Simmons,0.7,true
2026-01-31T12:53:19.312474Z,Phil Andrew,0.3,false
2026-01-31T12:53:19.444389Z,Daniel Biss,68.1,true
2026-01-31T12:53:19.444389Z,Kat Abugazaleh,23.6,true
2026-01-31T12:53:19.444389Z,Laura Fine,10.4,true
2026-01-31T12:53:19.444389Z,Bushra Amiwala,0.8,false
2026-01-31T12:53:19.444389Z,Mike Simmons,0.7,true
2026-01-31T12:53:19.444389Z,Phil Andrew,0.3,false
2026-01-31T12:54:34.856199Z,Daniel Biss,68.1,true
2026-01-31T12:54:34.856199Z,Kat Abugazaleh,23.6,true
2026-01-31T12:54:34.856199Z,Laura Fine,10.4,true
2026-01-31T12:54:34.856199Z,Bushra Amiwala,0.8,false
2026-01-31T12:54:34.856199Z,Mike Simmons,0.7,true
2026-01-31T12:54:34.856199Z,Phil Andrew,0.3,false
2026-01-31T12:55:34.393811Z,Daniel Biss,67.8,true
2026-01-31T12:55:34.393811Z,Kat Abugazaleh,23.5,true
2026-01-31T12:55:34.393811Z,Laura Fine,10.4,true
2026-01-31T12:55:34.393811Z,Mike Simmons,2.2,true
2026-01-31T12:55:34.393811Z,Bushra Amiwala,0.8,false
2026-01-31T12:55:34.393811Z,Phil Andrew,0.3,false
2026-01-31T12:55:34.491018Z,Daniel Biss,67.8,true
2026-01-31T12:55:34.491018Z,Kat Abugazaleh,23.5,true
2026-01-31T12:55:34.491018Z,Laura Fine,10.4,true
2026-01-31T12:55:34.491018Z,Mike Simmons,2.2,true
2026-01-31T12:55:34.491018Z,Bushra Amiwala,0.8,false
2026-01-31T12:55:34.491018Z,Phil Andrew,0.3,false
2026-01-31T12:56:18.944427Z,Daniel Biss,68.1,true
2026-01-31T12:56:18.944427Z,Kat Abugazaleh,23.6,true
2026-01-31T12:56:18.944427Z,Laura Fine,10.4,true
2026-01-31T12:56:18.944427Z,Bushra Amiwala,0.8,false
2026-01-31T12:56:18.944427Z,Mike Simmons,0.7,true
2026-01-31T12:56:18.944427Z,Phil Andrew,0.3,false
2026-01-31T12:56:18.973663Z,Daniel Biss,68.1,true
2026-01-31T12:56:18.973663Z,Kat Abugazaleh,23.6,true
2026-01-31T12:56:18.973663Z,Laura Fine,10.4,true
2026-01-31T12:56:18.973663Z,Bushra Amiwala,0.8,false
2026-01-31T12:56:18.973663Z,Mike Simmons,0.7,true
2026-01-31T12:56:18.973663Z,Phil Andrew,0.3,false
2026-01-31T12:57:35.064929Z,Daniel Biss,68.1,true
2026-01-31T12:57:35.064929Z,Kat Abugazaleh,23.6,true
2026-01-31T12:57:35.064929Z,Laura Fine,10.4,true
2026-01-31T12:57:35.064929Z,Bushra Amiwala,0.8,false
2026-01-31T12:57:35.064929Z,Mike Simmons,0.7,true
2026-01-31T12:57:35.064929Z,Phil Andrew,0.3,false
2026-01-31T12:58:34.102115Z,Daniel Biss,67.8,true
2026-01-31T12:58:34.102115Z,Kat Abugazaleh,23.5,true
2026-01-31T12:58:34.102115Z,Laura Fine,10.4,true
2026-01-31T12:58:34.102115Z,Mike Simmons,2.2,true
2026-01-31T12:58:34.102115Z,Bushra Amiwala,0.8,false
2026-01-31T12:58:34.102115Z,Phil Andrew,0.3,false
2026-01-31T12:58:34.196287Z,Daniel Biss,67.8,true
2026-01-31T12:58:34.196287Z,Kat Abugazaleh,23.5,true
2026-01-31T12:58:34.196287Z,Laura Fine,10.4,true
2026-01-31T12:58:34.196287Z,Mike Simmons,2.2,true
2026-01-31T12:58:34.196287Z,Bushra Amiwala,0.8,false
2026-01-31T12:58:34.196287Z,Phil Andrew,0.3,false
2026-01-31T12:59:19.198090Z,Daniel Biss,68.1,true
2026-01-31T12:59:19.198090Z,Kat Abugazaleh,23.6,true
2026-01-31T12:59:19.198090Z,Laura Fine,10.4,true
2026-01-31T12:59:19.198090Z,Bushra Amiwala,0.8,false
2026-01-31T12:59:19.198090Z,Mike Simmons,0.7,true
2026-01-31T12:59:19.198090Z,Phil Andrew,0.3,false
2026-01-31T12:59:19.247475Z,Daniel Biss,68.1,true
2026-01-31T12:59:19.247475Z,Kat Abugazaleh,23.6,true
2026-01-31T12:59:19.247475Z,Laura Fine,10.4,true
2026-01-31T12:59:19.247475Z,Bushra Amiwala,0.8,false
2026-01-31T12:59:19.247475Z,Mike Simmons,0.7,true
2026-01-31T12:59:19.247475Z,Phil Andrew,0.3,false
2026-01-31T13:00:35.284708Z,Daniel Biss,68.1,true
2026-01-31T13:00:35.284708Z,Kat Abugazaleh,23.6,true
2026-01-31T13:00:35.284708Z,Laura Fine,10.4,true
2026-01-31T13:00:35.284708Z,Bushra Amiwala,0.8,false
2026-01-31T13:00:35.284708Z,Mike Simmons,0.7,true
2026-01-31T13:00:35.284708Z,Phil Andrew,0.3,false
2026-01-31T13:02:19.369325Z,Daniel Biss,68.1,true
2026-01-31T13:02:19.369325Z,Kat Abugazaleh,23.6,true
2026-01-31T13:02:19.369325Z,Laura Fine,10.4,true
2026-01-31T13:02:19.369325Z,Bushra Amiwala,0.8,false
2026-01-31T13:02:19.369325Z,Mike Simmons,0.7,true
2026-01-31T13:02:19.369325Z,Phil Andrew,0.3,false
2026-01-31T13:02:19.523590Z,Daniel Biss,68.1,true
2026-01-31T13:02:19.523590Z,Kat Abugazaleh,23.6,true
2026-01-31T13:02:19.523590Z,Laura Fine,10.4,true
2026-01-31T13:02:19.523590Z,Bushra Amiwala,0.8,false
2026-01-31T13:02:19.523590Z,Mike Simmons,0.7,true
2026-01-31T13:02:19.523590Z,Phil Andrew,0.3,false
2026-01-31T13:02:34.128741Z,Daniel Biss,67.8,true
2026-01-31T13:02:34.128741Z,Kat Abugazaleh,23.5,true
2026-01-31T13:02:34.128741Z,Laura Fine,10.4,true
2026-01-31T13:02:34.128741Z,Mike Simmons,2.2,true
2026-01-31T13:02:34.128741Z,Bushra Amiwala,0.8,false
2026-01-31T13:02:34.128741Z,Phil Andrew,0.3,false
2026-01-31T13:02:34.137239Z,Daniel Biss,67.8,true
2026-01-31T13:02:34.137239Z,Kat Abugazaleh,23.5,true
2026-01-31T13:02:34.137239Z,Laura Fine,10.4,true
2026-01-31T13:02:34.137239Z,Mike Simmons,2.2,true
2026-01-31T13:02:34.137239Z,Bushra Amiwala,0.8,false
2026-01-31T13:02:34.137239Z,Phil Andrew,0.3,false
2026-01-31T13:03:35.450933Z,Daniel Biss,68.1,true
2026-01-31T13:03:35.450933Z,Kat Abugazaleh,23.6,true
2026-01-31T13:03:35.450933Z,Laura Fine,10.4,true
2026-01-31T13:03:35.450933Z,Bushra Amiwala,0.8,false
2026-01-31T13:03:35.450933Z,Mike Simmons,0.7,true
2026-01-31T13:03:35.450933Z,Phil Andrew,0.3,false
2026-01-31T13:05:19.514595Z,Daniel Biss,68.1,true
2026-01-31T13:05:19.514595Z,Kat Abugazaleh,23.6,true
2026-01-31T13:05:19.514595Z,Laura Fine,10.4,true
2026-01-31T13:05:19.514595Z,Bushra Amiwala,0.8,false
2026-01-31T13:05:19.514595Z,Mike Simmons,0.7,true
2026-01-31T13:05:19.514595Z,Phil Andrew,0.3,false
2026-01-31T13:05:19.620661Z,Daniel Biss,68.1,true
2026-01-31T13:05:19.620661Z,Kat Abugazaleh,23.6,true
2026-01-31T13:05:19.620661Z,Laura Fine,10.4,true
2026-01-31T13:05:19.620661Z,Bushra Amiwala,0.8,false
2026-01-31T13:05:19.620661Z,Mike Simmons,0.7,true
2026-01-31T13:05:19.620661Z,Phil Andrew,0.3,false
2026-01-31T13:05:33.975356Z,Daniel Biss,67.8,true
2026-01-31T13:05:33.975356Z,Kat Abugazaleh,23.5,true
2026-01-31T13:05:33.975356Z,Laura Fine,10.4,true
2026-01-31T13:05:33.975356Z,Mike Simmons,2.2,true
2026-01-31T13:05:33.975356Z,Bushra Amiwala,0.8,false
2026-01-31T13:05:33.975356Z,Phil Andrew,0.3,false
2026-01-31T13:05:34.002957Z,Daniel Biss,67.8,true
2026-01-31T13:05:34.002957Z,Kat Abugazaleh,23.5,true
2026-01-31T13:05:34.002957Z,Laura Fine,10.4,true
2026-01-31T13:05:34.002957Z,Mike Simmons,2.2,true
2026-01-31T13:05:34.002957Z,Bushra Amiwala,0.8,false
2026-01-31T13:05:34.002957Z,Phil Andrew,0.3,false
2026-01-31T13:06:35.662451Z,Daniel Biss,68.1,true
2026-01-31T13:06:35.662451Z,Kat Abugazaleh,23.6,true
2026-01-31T13:06:35.662451Z,Laura Fine,10.4,true
2026-01-31T13:06:35.662451Z,Bushra Amiwala,0.8,false
2026-01-31T13:06:35.662451Z,Mike Simmons,0.7,true
2026-01-31T13:06:35.662451Z,Phil Andrew,0.3,false
2026-01-31T13:08:19.392576Z,Daniel Biss,68.1,true
2026-01-31T13:08:19.392576Z,Kat Abugazaleh,23.6,true
2026-01-31T13:08:19.392576Z,Laura Fine,10.4,true
2026-01-31T13:08:19.392576Z,Bushra Amiwala,0.8,false
